id,idType,label,canonicalFile
tna-pcc-west-barsham-gournay-wills,source,"TNA PCC wills, Gournay of West Barsham (1642, 1661)",data/sources.json
tna-ward-c142-west-barsham-gurney-inquisitions,source,TNA WARD 7 & C 142 inquisitions for the West Barsham Gurneys (catalogue level),data/sources.json
torrey-new-england-marriages-prior-1700,source,"Torrey, New England Marriages Prior to 1700",data/sources.json
folger-second-commandment-1639,source,Toward the Vindication of the Second Commandment (1639/1661) - Internet Archive / Folger,data/sources.json
trevor-john-erpingham-1970,source,"Trevor John, 'Sir Thomas Erpingham, East Anglian Society and the Dynastic Revolution of 1399' (1970)",data/sources.json
tyrwhitt-canterbury-tales-1798-v2,source,"Tyrwhitt ed., Canterbury Tales of Chaucer, vol. ii Notes (1798)",data/sources.json
us-census-1940,source,"U.S. Federal Census, 1940",data/sources.json
us-public-records-1970-2009,source,"U.S. Public Records, 1970-2009",data/sources.json
ukda-5726-lestrange-household-accounts-1606-1626,source,UKDA 5726 — Le Strange Household Accounts,data/sources.json
vch-bucks-vol2-bledlow,source,VCH Buckinghamshire vol. 2 - Bledlow,data/sources.json
vch-bucks-v3,source,VCH Bucks v3 (Stewkley manors),data/sources.json
vch-essex-vol4,source,"VCH Essex, vol. 4",data/sources.json
vch-glos-vol2-gaunts-hospital,source,"VCH Gloucestershire vol. 2 - Gaunt's Hospital (St Mark, Billeswick)",data/sources.json
vch-hants-vol4-wellow-gurnay,source,VCH Hampshire vol. 4 - East Wellow / Wellow Gurnay,data/sources.json
visitations-norfolk-harleian-32,source,Visitations of Norfolk 1563/1589/1613 (Harleian Soc. 32),data/sources.json
taunton-vital-records-to-1850-vol2-marriages-1928,source,"Vital Records of Taunton, Mass., to 1850, vol. 2 (Marriages, 1928)",data/sources.json
wace-roman-de-rou,source,"Wace, Roman de Rou",data/sources.json
walker-lancastrian-affinity-1361-1399,source,"Walker, The Lancastrian Affinity 1361–1399",data/sources.json
wansey-medieval-genealogy-1925,source,"Wansey, ancient family of the Wanseys",data/sources.json
weymouth-land-grants-book-ms,source,Weymouth Land Grants book (MS),data/sources.json
wikipedia-en-hamelin-de-warenne,source,Wikipedia -- Hamelin de Warenne,data/sources.json
wikipedia-fr-famille-de-gournay,source,Wikipedia FR -- Famille de Gournay,data/sources.json
wikitree-brackett-20-richard-brackett,source,WikiTree Brackett-20 — Richard Brackett (1610-1690),data/sources.json
wikitree-newgate-14-horningsheath,source,"WikiTree Newgate-14 — John Newgate of Horningsheath, Suffolk",data/sources.json
ncc-will-1584-margaret-bate-rivett-garveston,source,"Will of Margaret (Bate) Rivett of Garveston, widow, 1584",data/sources.json
william-of-poitou-gesta-guillelmi,source,"William of Poitiers, Gesta Guillelmi",data/sources.json
william-of-tyre-historia,source,"William of Tyre, Historia Rerum in Partibus Transmarinis Gestarum",data/sources.json
winthrop-history-new-england-addenda-1636,source,"Winthrop/Savage, History of New England Addenda",data/sources.json
oeuvres-rigord-guillaume-breton-delaborde,source,"Œuvres de Rigord et de Guillaume le Breton (Delaborde, SHF, 1882-1885)",data/sources.json
